#Cas(sec) 	#srazky(mm)	#Vypary(mm)
32133600	0	-0.0573518400
32137200	0	-0.0573518400
32140800	0	-0.0494026700
32144400	0	-0.0494026700
32148000	0	-0.0494026700
32151600	0	-0.0494026700
32155200	0	-0.0494026700
32158800	0	-0.0494026700
32162400	0	-0.0494026700
32166000	0	-0.0494026700
32169600	0	-0.0494026700
32173200	0	-0.0494026700
32176800	0	-0.0494026700
32180400	0	-0.0494026700
32184000	0	-0.0494026700
32187600	0	-0.0494026700
32191200	0	-0.0494026700
32194800	0	-0.0494026700
32198400	0	-0.0494026700
32202000	0	-0.0494026700
32205600	0	-0.0494026700
32209200	0	-0.0494026700
32212800	0	-0.0494026700
32216400	0	-0.0494026700
32220000	0	-0.0494026700
32223600	0	-0.0494026700
32227200	0	-0.0663703200
32230800	0	-0.0663703200
32234400	0	-0.0663703200
32238000	0	-0.0663703200
32241600	0	-0.0663703200
32245200	0	-0.0663703200
32248800	0	-0.0663703200
32252400	0	-0.0663703200
32256000	0	-0.0663703200
32259600	0	-0.0663703200
32263200	0	-0.0663703200
32266800	0	-0.0663703200
32270400	0	-0.0663703200
32274000	0	-0.0663703200
32277600	0	-0.0663703200
32281200	0	-0.0663703200
32284800	0	-0.0663703200
32288400	0	-0.0663703200
32292000	0	-0.0663703200
32295600	0	-0.0663703200
32299200	0	-0.0663703200
32302800	0	-0.0663703200
32306400	0	-0.0663703200
32310000	0	-0.0663703200
32313600	0	-0.0606432700
32317200	0	-0.0606432700
32320800	0	-0.0606432700
32324400	0	-0.0606432700
32328000	0	-0.0606432700
32331600	0	-0.0606432700
32335200	0	-0.0606432700
32338800	0	-0.0606432700
32342400	0	-0.0606432700
32346000	0	-0.0606432700
32349600	0	-0.0606432700
32353200	0	-0.0606432700
32356800	0	-0.0606432700
32360400	0	-0.0606432700
32364000	0	-0.0606432700
32367600	0	-0.0606432700
32371200	0	-0.0606432700
32374800	0	-0.0606432700
32378400	0	-0.0606432700
32382000	0	-0.0606432700
32385600	0	-0.0606432700
32389200	0	-0.0606432700
32392800	0	-0.0606432700
32396400	0	-0.0606432700
32400000	0	-0.0529559300
32403600	0	-0.0529559300
32407200	0	-0.0529559300
32410800	0	-0.0529559300
32414400	0	-0.0529559300
32418000	0	-0.0529559300
32421600	0	-0.0529559300
32425200	0	-0.0529559300
32428800	0	-0.0529559300
32432400	0	-0.0529559300
32436000	0	-0.0529559300
32439600	0	-0.0529559300
32443200	0	-0.0529559300
32446800	0	-0.0529559300
32450400	0	-0.0529559300
32454000	0	-0.0529559300
32457600	0	-0.0529559300
32461200	0	-0.0529559300
32464800	0	-0.0529559300
32468400	0	-0.0529559300
32472000	0	-0.0529559300
32475600	0	-0.0529559300
32479200	0	-0.0529559300
32482800	0	-0.0529559300
32486400	0	-0.0493856400
32490000	0	-0.0493856400
32493600	0	-0.0493856400
32497200	0	-0.0493856400
32500800	0	-0.0493856400
32504400	0	-0.0493856400
32508000	0	-0.0493856400
32511600	0	-0.0493856400
32515200	0	-0.0493856400
32518800	0	-0.0493856400
32522400	0	-0.0493856400
32526000	0	-0.0493856400
32529600	0	-0.0493856400
32533200	0	-0.0493856400
32536800	0	-0.0493856400
32540400	0	-0.0493856400
32544000	0.1	-0.0493856400
32547600	0.2	-0.0493856400
32551200	0.1	-0.0493856400
32554800	0	-0.0493856400
32558400	0	-0.0493856400
32562000	0	-0.0493856400
32565600	0	-0.0493856400
32569200	0	-0.0493856400
32572800	0	-0.0355333100
32576400	0	-0.0355333100
32580000	0	-0.0355333100
32583600	0	-0.0355333100
32587200	0	-0.0355333100
32590800	0	-0.0355333100
32594400	0	-0.0355333100
32598000	0	-0.0355333100
32601600	0	-0.0355333100
32605200	0	-0.0355333100
32608800	0	-0.0355333100
32612400	0	-0.0355333100
32616000	0	-0.0355333100
32619600	0	-0.0355333100
32623200	0	-0.0355333100
32626800	0	-0.0355333100
32630400	0	-0.0355333100
32634000	0	-0.0355333100
32637600	0	-0.0355333100
32641200	0	-0.0355333100
32644800	0	-0.0355333100
32648400	0	-0.0355333100
32652000	0	-0.0355333100
32655600	0	-0.0355333100
32659200	0	-0.0264808200
32662800	0.2	-0.0264808200
32666400	0.1	-0.0264808200
32670000	0	-0.0264808200
32673600	0	-0.0264808200
32677200	0	-0.0264808200
32680800	0	-0.0264808200
32684400	0	-0.0264808200
32688000	0	-0.0264808200
32691600	0	-0.0264808200
32695200	0	-0.0264808200
32698800	0	-0.0264808200
32702400	0	-0.0264808200
32706000	0	-0.0264808200
32709600	0	-0.0264808200
32713200	0	-0.0264808200
32716800	0	-0.0264808200
32720400	0	-0.0264808200
32724000	0	-0.0264808200
32727600	0	-0.0264808200
32731200	0	-0.0264808200
32734800	0	-0.0264808200
32738400	0	-0.0264808200
32742000	0	-0.0264808200
32745600	0	-0.0274864100
32749200	0	-0.0274864100
32752800	0	-0.0274864100
32756400	0	-0.0274864100
32760000	0	-0.0274864100
32763600	0	-0.0274864100
32767200	0	-0.0274864100
32770800	0	-0.0274864100
32774400	0	-0.0274864100
32778000	0	-0.0274864100
32781600	0	-0.0274864100
32785200	0	-0.0274864100
32788800	0	-0.0274864100
32792400	0	-0.0274864100
32796000	0	-0.0274864100
32799600	0	-0.0274864100
32803200	0	-0.0274864100
32806800	0	-0.0274864100
32810400	0	-0.0274864100
32814000	0	-0.0274864100
32817600	0	-0.0274864100
32821200	0	-0.0274864100
32824800	0	-0.0274864100
32828400	0	-0.0274864100
32832000	0	-0.0374967700
32835600	0	-0.0374967700
32839200	0	-0.0374967700
32842800	0	-0.0374967700
32846400	0	-0.0374967700
32850000	0	-0.0374967700
32853600	0	-0.0374967700
32857200	0	-0.0374967700
32860800	0	-0.0374967700
32864400	0	-0.0374967700
32868000	0	-0.0374967700
32871600	0	-0.0374967700
32875200	0	-0.0374967700
32878800	0	-0.0374967700
32882400	0	-0.0374967700
32886000	0	-0.0374967700
32889600	0	-0.0374967700
32893200	0	-0.0374967700
32896800	0	-0.0374967700
32900400	0	-0.0374967700
32904000	0	-0.0374967700
32907600	0	-0.0374967700
32911200	0	-0.0374967700
32914800	0	-0.0374967700
32918400	0	-0.0381117900
32922000	0	-0.0381117900
32925600	0	-0.0381117900
32929200	0	-0.0381117900
32932800	0	-0.0381117900
32936400	0	-0.0381117900
32940000	0	-0.0381117900
32943600	0	-0.0381117900
32947200	0	-0.0381117900
32950800	0	-0.0381117900
32954400	0	-0.0381117900
32958000	0	-0.0381117900
32961600	0	-0.0381117900
32965200	0	-0.0381117900
32968800	0	-0.0381117900
32972400	0	-0.0381117900
32976000	0	-0.0381117900
32979600	0	-0.0381117900
32983200	0	-0.0381117900
32986800	0	-0.0381117900
32990400	0	-0.0381117900
32994000	0	-0.0381117900
32997600	0	-0.0381117900
33001200	0	-0.0381117900
33004800	0	-0.0484394700
33008400	0	-0.0484394700
33012000	0	-0.0484394700
33015600	0.1	-0.0484394700
33019200	0	-0.0484394700
33022800	0.5	-0.0484394700
33026400	0	-0.0484394700
33030000	0.2	-0.0484394700
33033600	0	-0.0484394700
33037200	0	-0.0484394700
33040800	0	-0.0484394700
33044400	0.1	-0.0484394700
33048000	0.7	-0.0484394700
33051600	0	-0.0484394700
33055200	0	-0.0484394700
33058800	0.1	-0.0484394700
33062400	0.4	-0.0484394700
33066000	0	-0.0484394700
33069600	1.3	-0.0484394700
33073200	0	-0.0484394700
33076800	0	-0.0484394700
33080400	0	-0.0484394700
33084000	0	-0.0484394700
33087600	0	-0.0484394700
33091200	0	-0.0463316700
33094800	0	-0.0463316700
33098400	0	-0.0463316700
33102000	0	-0.0463316700
33105600	0	-0.0463316700
33109200	0	-0.0463316700
33112800	0	-0.0463316700
33116400	0	-0.0463316700
33120000	0	-0.0463316700
33123600	0.1	-0.0463316700
33127200	0.4	-0.0463316700
33130800	0	-0.0463316700
33134400	0	-0.0463316700
33138000	0	-0.0463316700
33141600	0	-0.0463316700
33145200	0	-0.0463316700
33148800	0	-0.0463316700
33152400	0	-0.0463316700
33156000	0	-0.0463316700
33159600	0	-0.0463316700
33163200	0	-0.0463316700
33166800	0.5	-0.0463316700
33170400	0	-0.0463316700
33174000	0.5	-0.0463316700
33177600	0.3	-0.0383304400
33181200	0	-0.0383304400
33184800	0	-0.0383304400
33188400	0	-0.0383304400
33192000	0	-0.0383304400
33195600	0	-0.0383304400
33199200	0	-0.0383304400
33202800	0	-0.0383304400
33206400	0	-0.0383304400
33210000	0	-0.0383304400
33213600	0	-0.0383304400
33217200	0.1	-0.0383304400
33220800	0.3	-0.0383304400
33224400	0	-0.0383304400
33228000	0	-0.0383304400
33231600	0.1	-0.0383304400
33235200	0	-0.0383304400
33238800	0	-0.0383304400
33242400	0	-0.0383304400
33246000	0	-0.0383304400
33249600	0	-0.0383304400
33253200	0	-0.0383304400
33256800	0	-0.0383304400
33260400	0	-0.0383304400
33264000	0	-0.0350977300
33267600	0	-0.0350977300
33271200	0	-0.0350977300
33274800	0	-0.0350977300
33278400	0	-0.0350977300
33282000	0	-0.0350977300
33285600	0	-0.0350977300
33289200	0	-0.0350977300
33292800	0	-0.0350977300
33296400	0	-0.0350977300
33300000	0	-0.0350977300
33303600	0	-0.0350977300
33307200	0	-0.0350977300
33310800	0.1	-0.0350977300
33314400	0.6	-0.0350977300
33318000	0.1	-0.0350977300
33321600	0	-0.0350977300
33325200	0	-0.0350977300
33328800	0	-0.0350977300
33332400	0	-0.0350977300
33336000	0	-0.0350977300
33339600	0	-0.0350977300
33343200	0	-0.0350977300
33346800	0	-0.0350977300
33350400	0	-0.0191386900
33354000	0	-0.0191386900
33357600	0	-0.0191386900
33361200	0	-0.0191386900
33364800	0	-0.0191386900
33368400	0	-0.0191386900
33372000	0	-0.0191386900
33375600	0	-0.0191386900
33379200	0	-0.0191386900
33382800	0	-0.0191386900
33386400	0	-0.0191386900
33390000	0	-0.0191386900
33393600	0	-0.0191386900
33397200	0	-0.0191386900
33400800	0	-0.0191386900
33404400	0	-0.0191386900
33408000	0	-0.0191386900
33411600	0	-0.0191386900
33415200	0	-0.0191386900
33418800	0	-0.0191386900
33422400	0	-0.0191386900
33426000	0	-0.0191386900
33429600	0	-0.0191386900
33433200	0	-0.0191386900
33436800	0	-0.0401028100
33440400	0	-0.0401028100
33444000	0	-0.0401028100
33447600	0	-0.0401028100
33451200	0	-0.0401028100
33454800	0.1	-0.0401028100
33458400	0.1	-0.0401028100
33462000	0.2	-0.0401028100
33465600	0	-0.0401028100
33469200	0	-0.0401028100
33472800	0	-0.0401028100
33476400	0	-0.0401028100
33480000	0	-0.0401028100
33483600	0	-0.0401028100
33487200	0	-0.0401028100
33490800	0	-0.0401028100
33494400	0	-0.0401028100
33498000	0	-0.0401028100
33501600	0	-0.0401028100
33505200	0	-0.0401028100
33508800	0	-0.0401028100
33512400	0	-0.0401028100
33516000	0	-0.0401028100
33519600	0	-0.0401028100
33523200	0	-0.0631595900
33526800	0	-0.0631595900
33530400	0	-0.0631595900
33534000	0	-0.0631595900
33537600	0	-0.0631595900
33541200	0	-0.0631595900
33544800	0	-0.0631595900
33548400	0	-0.0631595900
33552000	0	-0.0631595900
33555600	0	-0.0631595900
33559200	0	-0.0631595900
33562800	0	-0.0631595900
33566400	0	-0.0631595900
33570000	0	-0.0631595900
33573600	0	-0.0631595900
33577200	0	-0.0631595900
33580800	0	-0.0631595900
33584400	0	-0.0631595900
33588000	0.1	-0.0631595900
33591600	0	-0.0631595900
33595200	0	-0.0631595900
33598800	0	-0.0631595900
33602400	0	-0.0631595900
33606000	0	-0.0631595900
33609600	0	-0.0573464000
33613200	0.1	-0.0573464000
33616800	0	-0.0573464000
33620400	0	-0.0573464000
33624000	0	-0.0573464000
33627600	0.1	-0.0573464000
33631200	0	-0.0573464000
33634800	0	-0.0573464000
33638400	0.1	-0.0573464000
33642000	0.2	-0.0573464000
33645600	0	-0.0573464000
33649200	0	-0.0573464000
33652800	0	-0.0573464000
33656400	0	-0.0573464000
33660000	0	-0.0573464000
33663600	0	-0.0573464000
33667200	0	-0.0573464000
33670800	0	-0.0573464000
33674400	0	-0.0573464000
33678000	0	-0.0573464000
33681600	0	-0.0573464000
33685200	0	-0.0573464000
33688800	0	-0.0573464000
33692400	0	-0.0573464000
33696000	0	-0.0400773800
33699600	0	-0.0400773800
33703200	0	-0.0400773800
33706800	0.2	-0.0400773800
33710400	0	-0.0400773800
33714000	0.1	-0.0400773800
33717600	0.1	-0.0400773800
33721200	0	-0.0400773800
33724800	0	-0.0400773800
33728400	0	-0.0400773800
33732000	0	-0.0400773800
33735600	0	-0.0400773800
33739200	0.1	-0.0400773800
33742800	0	-0.0400773800
33746400	0	-0.0400773800
33750000	0	-0.0400773800
33753600	0	-0.0400773800
33757200	0	-0.0400773800
33760800	0	-0.0400773800
33764400	0	-0.0400773800
33768000	0	-0.0400773800
33771600	0	-0.0400773800
33775200	0	-0.0400773800
33778800	0	-0.0400773800
33782400	0	-0.0345291700
33786000	0	-0.0345291700
33789600	0	-0.0345291700
33793200	0	-0.0345291700
33796800	0	-0.0345291700
33800400	0	-0.0345291700
33804000	0	-0.0345291700
33807600	0	-0.0345291700
33811200	0	-0.0345291700
33814800	0	-0.0345291700
33818400	0	-0.0345291700
33822000	0	-0.0345291700
33825600	0	-0.0345291700
33829200	0	-0.0345291700
33832800	0	-0.0345291700
33836400	0	-0.0345291700
33840000	0	-0.0345291700
33843600	0	-0.0345291700
33847200	0	-0.0345291700
33850800	0	-0.0345291700
33854400	0	-0.0345291700
33858000	0	-0.0345291700
33861600	0	-0.0345291700
33865200	0	-0.0345291700
33868800	0	-0.0554193700
33872400	0	-0.0554193700
33876000	0	-0.0554193700
33879600	0	-0.0554193700
33883200	0	-0.0554193700
33886800	0	-0.0554193700
33890400	0	-0.0554193700
33894000	0	-0.0554193700
33897600	0	-0.0554193700
33901200	0	-0.0554193700
33904800	0	-0.0554193700
33908400	0	-0.0554193700
33912000	0	-0.0554193700
33915600	0	-0.0554193700
33919200	0	-0.0554193700
33922800	0	-0.0554193700
33926400	0	-0.0554193700
33930000	0	-0.0554193700
33933600	0	-0.0554193700
33937200	0	-0.0554193700
33940800	0	-0.0554193700
33944400	0	-0.0554193700
33948000	0	-0.0554193700
33951600	0	-0.0554193700
33955200	0	-0.0808827100
33958800	0	-0.0808827100
33962400	0	-0.0808827100
33966000	0	-0.0808827100
33969600	0	-0.0808827100
33973200	0	-0.0808827100
33976800	0	-0.0808827100
33980400	0	-0.0808827100
33984000	0	-0.0808827100
33987600	0	-0.0808827100
33991200	0	-0.0808827100
33994800	0.2	-0.0808827100
33998400	0	-0.0808827100
34002000	0	-0.0808827100
34005600	0	-0.0808827100
34009200	0	-0.0808827100
34012800	0	-0.0808827100
34016400	0	-0.0808827100
34020000	0	-0.0808827100
34023600	0	-0.0808827100
34027200	0	-0.0808827100
34030800	0	-0.0808827100
34034400	0	-0.0808827100
34038000	0	-0.0808827100
34041600	0	-0.0529733400
34045200	0	-0.0529733400
34048800	0	-0.0529733400
34052400	0	-0.0529733400
34056000	0	-0.0529733400
34059600	0	-0.0529733400
34063200	0	-0.0529733400
34066800	0	-0.0529733400
34070400	0	-0.0529733400
34074000	0	-0.0529733400
34077600	0	-0.0529733400
34081200	0	-0.0529733400
34084800	0	-0.0529733400
34088400	0	-0.0529733400
34092000	0	-0.0529733400
34095600	0	-0.0529733400
34099200	0	-0.0529733400
34102800	0	-0.0529733400
34106400	0	-0.0529733400
34110000	0	-0.0529733400
34113600	0.1	-0.0529733400
34117200	0	-0.0529733400
34120800	0	-0.0529733400
34124400	0	-0.0529733400
34128000	0	-0.0506746600
34131600	0	-0.0506746600
34135200	0	-0.0506746600
34138800	0	-0.0506746600
34142400	0	-0.0506746600
34146000	0	-0.0506746600
34149600	0	-0.0506746600
34153200	0	-0.0506746600
34156800	0	-0.0506746600
34160400	0	-0.0506746600
34164000	0	-0.0506746600
34167600	0	-0.0506746600
34171200	0	-0.0506746600
34174800	0	-0.0506746600
34178400	0	-0.0506746600
34182000	0	-0.0506746600
34185600	0	-0.0506746600
34189200	0	-0.0506746600
34192800	0	-0.0506746600
34196400	0	-0.0506746600
34200000	0	-0.0506746600
34203600	0	-0.0506746600
34207200	0	-0.0506746600
34210800	0	-0.0506746600
34214400	0	-0.0571949900
34218000	0	-0.0571949900
34221600	0.9	-0.0571949900
34225200	0.5	-0.0571949900
34228800	0	-0.0571949900
34232400	0	-0.0571949900
34236000	0	-0.0571949900
34239600	0	-0.0571949900
34243200	0	-0.0571949900
34246800	0	-0.0571949900
34250400	0	-0.0571949900
34254000	0	-0.0571949900
34257600	0	-0.0571949900
34261200	0	-0.0571949900
34264800	0	-0.0571949900
34268400	0	-0.0571949900
34272000	0	-0.0571949900
34275600	0	-0.0571949900
34279200	0	-0.0571949900
34282800	0	-0.0571949900
34286400	0	-0.0571949900
34290000	0	-0.0571949900
34293600	0	-0.0571949900
34297200	0	-0.0571949900
34300800	0	-0.0422395200
34304400	0	-0.0422395200
34308000	0	-0.0422395200
34311600	0	-0.0422395200
34315200	0	-0.0422395200
34318800	0	-0.0422395200
34322400	0	-0.0422395200
34326000	0	-0.0422395200
34329600	0	-0.0422395200
34333200	0	-0.0422395200
34336800	0	-0.0422395200
34340400	0	-0.0422395200
34344000	0	-0.0422395200
34347600	0	-0.0422395200
34351200	0	-0.0422395200
34354800	0	-0.0422395200
34358400	0	-0.0422395200
34362000	0	-0.0422395200
34365600	0.7	-0.0422395200
34369200	0	-0.0422395200
34372800	0	-0.0422395200
34376400	0	-0.0422395200
34380000	0	-0.0422395200
34383600	0	-0.0422395200
34387200	0	-0.0434350800
34390800	0	-0.0434350800
34394400	0.2	-0.0434350800
34398000	0	-0.0434350800
34401600	0	-0.0434350800
34405200	0.1	-0.0434350800
34408800	0	-0.0434350800
34412400	0	-0.0434350800
34416000	0	-0.0434350800
34419600	0.1	-0.0434350800
34423200	0	-0.0434350800
34426800	0.1	-0.0434350800
34430400	0	-0.0434350800
34434000	0	-0.0434350800
34437600	0	-0.0434350800
34441200	0.3	-0.0434350800
34444800	0	-0.0434350800
34448400	0	-0.0434350800
34452000	0	-0.0434350800
34455600	0	-0.0434350800
34459200	0	-0.0434350800
34462800	0	-0.0434350800
34466400	0	-0.0434350800
34470000	0	-0.0434350800
34473600	0	-0.0318922100
34477200	0	-0.0318922100
34480800	0	-0.0318922100
34484400	0	-0.0318922100
34488000	0	-0.0318922100
34491600	0	-0.0318922100
34495200	0	-0.0318922100
34498800	0	-0.0318922100
34502400	0	-0.0318922100
34506000	0	-0.0318922100
34509600	0	-0.0318922100
34513200	0	-0.0318922100
34516800	0	-0.0318922100
34520400	0	-0.0318922100
34524000	0	-0.0318922100
34527600	0	-0.0318922100
34531200	0	-0.0318922100
34534800	0	-0.0318922100
34538400	0	-0.0318922100
34542000	0	-0.0318922100
34545600	0	-0.0318922100
34549200	0	-0.0318922100
34552800	0	-0.0318922100
34556400	0	-0.0318922100
34560000	0	-0.0173569400
34563600	0	-0.0173569400
34567200	0	-0.0173569400
34570800	0	-0.0173569400
34574400	0	-0.0173569400
34578000	0	-0.0173569400
34581600	0	-0.0173569400
34585200	0.1	-0.0173569400
34588800	0	-0.0173569400
34592400	0	-0.0173569400
34596000	0	-0.0173569400
34599600	0	-0.0173569400
34603200	0	-0.0173569400
34606800	0	-0.0173569400
34610400	0	-0.0173569400
34614000	0	-0.0173569400
34617600	0.3	-0.0173569400
34621200	0	-0.0173569400
34624800	0	-0.0173569400
34628400	0	-0.0173569400
34632000	0	-0.0173569400
34635600	0.1	-0.0173569400
34639200	1.1	-0.0173569400
34642800	0.8	-0.0173569400
34646400	0.4	-0.0119716900
34650000	0.4	-0.0119716900
34653600	0	-0.0119716900
34657200	0	-0.0119716900
34660800	0	-0.0119716900
34664400	0	-0.0119716900
34668000	0	-0.0119716900
34671600	0	-0.0119716900
34675200	0	-0.0119716900
34678800	0	-0.0119716900
34682400	0	-0.0119716900
34686000	0	-0.0119716900
34689600	0	-0.0119716900
34693200	0	-0.0119716900
34696800	0	-0.0119716900
34700400	0	-0.0119716900
34704000	0	-0.0119716900
34707600	0	-0.0119716900
34711200	0	-0.0119716900
34714800	0	-0.0119716900
34718400	0	-0.0119716900
34722000	0	-0.0119716900
34725600	0	-0.0119716900
34729200	0	-0.0119716900
34732800	0	-0.0241918500
34736400	0	-0.0241918500
34740000	0	-0.0241918500
34743600	0	-0.0241918500
34747200	0	-0.0241918500
34750800	0	-0.0241918500
34754400	0	-0.0241918500
34758000	0	-0.0241918500
34761600	0	-0.0241918500
34765200	0	-0.0241918500
34768800	0	-0.0241918500
34772400	0	-0.0241918500
34776000	0	-0.0241918500
34779600	0	-0.0241918500
